Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
58823.05019,5.711384515,7.168189941,4.21,38682.56933,1159207.085,"278 Mccormick Brooks
New Margaretland, NC 90315-1115"
80836.34486,5.7673672,7.421920927,3.02,49864.46977,1811377.221,"81773 Hunter Ridges Suite 347
New Annstad, AK 53180-3670"
67710.11298,5.854378134,8.48252252,4.18,25222.46242,1267443.398,"566 Eric Ford
Jasonmouth, CO 83797-1879"
70027.64713,7.336016031,5.360885834,3.22,40512.81685,1352547.693,"69659 Owens Path Apt. 651
North Michael, FM 93545"
36100.44423,5.778489499,5.497449839,2.29,44901.85734,599504.0193,"842 Duane Brook Apt. 380
Monicaview, AR 01639-3032"
67217.48614,4.617497453,6.264975083,4.19,23999.75522,717213.2688,"0302 Laurie Curve
Johnnyfurt, SC 53321-7866"
63657.27563,6.415066656,5.810728687,3.43,36391.92539,1008712.575,"0022 Young Rest
Lake Kevin, CA 25438-1821"
71468.2717,5.483242752,5.49031182,3.25,36377.83735,1071596.112,"7235 Tammy Islands
Dawnfort, NM 54549"
62989.5114,6.550682933,6.60035835,4.46,36913.35067,1397341.856,"668 Holloway Garden Apt. 481
Richardberg, UT 70614-3350"
69327.2601,6.162767487,7.109924045,6.45,31054.77532,1313304.588,"778 Gomez Centers
South Meagan, DE 82655-5020"
94902.23722,6.370867095,8.423788158,3.01,41662.08363,2106510.863,"2055 Rodriguez Light Suite 472
South Davidview, TX 70637"
79579.20471,4.826564705,7.111526404,3.44,31756.40564,1306458.906,"Unit 4693 Box 5974
DPO AP 07885-8587"
73756.11862,5.250630616,6.404905702,3.29,59485.06632,1354928.95,"PSC 3969, Box 0709
APO AE 18919-6165"
65873.93941,7.309462287,8.56260323,4.49,39785.62784,1582765.592,"25551 Barrera Roads
New Teresa, MI 82737-9223"
52934.43579,6.027445797,6.464112096,3.44,46520.69219,847155.0413,"12129 Felicia Ville Apt. 850
West Jessica, MS 20172"
82830.59353,5.933625869,7.124916623,4.13,32026.91225,1342245.969,"363 Frank Stream Apt. 529
East Lucasmouth, KS 62133-6540"
73930.83995,5.281560667,7.681342023,4.16,42702.40328,1363086.905,"6182 Hannah Locks Apt. 664
Emilyside, PA 31748"
58557.13128,5.30217342,7.035171036,6.4,54167.34162,1275318.562,"8947 Allen Stravenue Suite 234
East Alexandraburgh, NM 55053-2423"
51718.35461,7.509043842,7.10931161,3.11,49639.17324,1285923.734,"855 Carol Burgs
Frazierchester, MS 46812-0037"
69807.72336,7.424253139,7.25760419,3.38,51453.26516,1789607.526,"595 Daniel Manors
Jamesstad, CO 07651"
79627.62859,4.692580036,6.287424348,2.15,31638.85497,1196064.33,"73634 Mcintyre Pass
Tammyside, AL 76708-8615"
97112.36125,5.914724659,6.133645727,3.1,51470.06764,1917583.999,"35841 Christine Shore
Wallmouth, NC 98956-5357"
74354.23018,6.85020814,6.147313624,4.39,30091.11684,1370274.387,"59942 David Brook Suite 114
East John, DC 09236-7627"
72481.02619,5.980419348,8.459144706,3.07,45160.10161,1677204.246,"817 Barbara Ville Apt. 469
Port Mary, CT 03068"
73093.48649,5.695144684,5.780350789,2.37,41796.12563,1439714.281,"514 Martin Ford
Smithmouth, OR 69870"
51992.74329,7.186340287,7.138233914,3.32,21759.50613,1012262.712,"073 Martinez Neck Suite 992
North Sara, MA 27515"
66484.04819,4.825804425,9.069530122,3.37,51712.14409,1511743.129,"5035 Daniel Port Suite 074
Port Jordanbury, SC 46334-0480"
81182.15391,5.251586751,7.188679025,4.42,34141.18824,1131154.518,"9758 James Stream
Port Bryanview, ID 99846-0784"
79103.94328,3.786709298,7.420949611,4.47,25767.8186,764860.4627,"247 Betty Mall Suite 117
North Samantha, DE 69390"
75070.26257,6.680451317,6.261276083,2.29,44682.75733,1681316.362,"138 Coleman Parks
West Travis, PW 22854"
44688.56382,5.480142489,6.485365977,3.17,25120.99203,291724.2456,"5460 Shawna Throughway
Lake Jermaine, MS 94725"
73726.17986,3.994323302,7.105746768,3.13,28666.77112,1013252.209,"9222 Gross Cove
Lake Davidshire, CT 71099"
64038.99388,4.025767576,7.526834227,4.28,54130.97595,1194709.628,"32536 Brown Square Apt. 331
Thomastown, AK 08587-4493"
69896.51919,5.980047679,7.992009255,4.25,38180.82233,1463003.056,"99806 Darren Mount Suite 505
Dawnborough, NH 07786-7190"
73723.45535,6.5290827,9.152072899,6.5,24723.27865,1453327.916,"Unit 5439 Box 2269
DPO AE 18066-3647"
79996.61103,6.11384862,6.744617688,3.2,28067.63161,1291506.386,"988 Moore Underpass Suite 690
New Elizabethburgh, AZ 76937-4021"
61538.90779,7.23397367,7.380798426,6.29,51154.13258,1625508.013,"4078 Christine Passage Apt. 095
South Ethanland, WA 16373"
47065.0533,5.76757471,7.266027597,5.49,24125.87581,566896.2123,"006 Miller Orchard Suite 211
Port Louis, WY 09440"
82381.54875,4.695568136,8.045728241,4.14,36655.12894,1468513.244,"06207 Dean Parkways Suite 455
Lake Haileyfort, MI 73004"
80857.44245,4.801958518,8.837002372,3.12,44385.31241,1573105.981,"7652 Nicole Extension Suite 206
Lake Angela, KY 89831-0175"
60893.76408,4.128879951,7.522948688,5.18,49076.75735,968360.5234,"2220 Sullivan Shoal Apt. 664
New Gabriel, UT 12666-0446"
66356.05996,7.48094133,6.725864179,3.19,38022.8382,1309985.887,"8220 Cindy Land
Brownland, MA 40384"
78438.36946,7.475217032,4.994689786,4.26,35220.38316,1361219.3,"653 Amy Ports Suite 817
Lake Calebstad, TX 33969-7942"
61215.57661,7.488368606,8.791775366,6.14,36495.17095,1465120.47,"4542 Sanchez Stream
New Steven, IN 42368-9011"
64907.98025,6.766015619,7.80646322,5.4,46677.2744,1571464.965,"4037 Wolfe Mount
Alexanderburgh, TN 66040-2962"
80008.66783,4.847002321,8.672978876,5.41,45889.89049,1629098.182,"40592 Joanne Meadow
Lake Ericshire, MS 82383-5094"
71356.30273,5.156588693,7.175189117,5.18,36998.47979,1182335.68,"20215 Chase Groves
New Frank, IA 76417-4251"
72432.70034,5.877126915,5.761669848,3.2,35039.46939,1010813.709,"553 Debra Corner Apt. 716
North Douglasland, OR 61608-7223"
67284.47485,5.435725734,6.449025947,3.3,24942.88585,924728.5374,"62937 Katherine Roads Suite 190
New Richardmouth, ID 32823"
62653.09246,6.543983828,7.884325909,3.28,41467.86766,1382110.278,"882 Carrie Drives Suite 866
Heidihaven, VT 22098"
63968.60858,6.42853384,8.599781516,3.32,27404.50027,1366727.663,"9111 Amy Landing
Port Andrewbury, PA 60420"
74233.94584,6.495344396,6.618398933,4.02,32875.76905,1297849.764,"495 Weaver Skyway
Jenniferport, OR 77808-5741"
59729.2526,7.560599416,7.270138268,6.47,31202.18742,1196687.687,"43128 Kevin Lane Suite 880
Lake Brookeborough, MI 16269-0938"
81132.00429,5.646510162,6.896793461,4.12,32311.85324,1281113.315,"57811 Crystal Road Apt. 465
New Courtney, MS 95601"
68500.81624,5.84297074,7.031799423,5.36,51746.72764,1530729.578,"03124 Jessica Prairie
Lake Edward, DC 65069-7385"
55050.30809,7.20944363,7.153039164,6.2,29423.82757,1208664.863,"06369 Amanda Way
Lake Thomaschester, MP 71633-2350"
76840.45801,5.533214496,7.447127443,5.2,29860.07831,1417275.667,"71104 Cross Path
Sandramouth, NY 69229"
63428.91645,5.328192738,7.311134732,6.13,42996.60608,1195601.962,"605 Collins Islands
North Elizabeth, TN 76959"
90592.46961,7.70013211,9.708803015,5.19,37223.87617,2469065.594,"USNS Vargas
FPO AE 56319-6904"
56685.01444,6.958044864,7.502115314,3.38,43322.16685,1223100.542,"8584 Darrell Groves
Bennettberg, SD 72404-6826"
69230.74974,6.472118818,5.042575354,2.27,43072.19661,1220276.551,"7200 Tammy Place Apt. 727
Morenoland, DE 51392"
68916.65376,7.002128568,6.285246737,3.09,42744.82854,1311765.141,"93435 Grace Oval
Pamelaland, NE 21006-4512"
60509.04459,7.126074829,8.527952465,6.29,28410.30375,1198313.598,"PSC 4610, Box 2354
APO AP 02895-8370"
85719.31562,4.537668422,6.029203977,3.19,32058.35624,1187609.122,"812 Munoz Fords Apt. 233
New Kelly, IA 54531"
62134.02206,7.445436394,6.808878929,2.2,32157.13169,1399662.584,"7892 Ross Garden
South Keith, NC 32349"
73435.17519,6.372610689,8.869466561,4.23,36239.55617,1597776.771,"606 Mejia Land Apt. 238
Brittanyside, NY 78170-7389"
55612.76294,7.691464822,7.186177831,4.22,42258.53738,1355022.283,"31143 Wendy Overpass Suite 905
Robinsonmouth, NY 94261-0324"
70879.9083,6.739317782,7.626799142,5.47,22431.60626,1137059.188,"2430 Samuel Stravenue
Port Williamtown, NM 37798-8316"
67461.44623,4.891102691,8.002542521,3.04,34573.11218,1053815.097,"09328 Jacqueline Roads
Andersonport, VT 62322"
84439.85575,4.313977841,7.698764603,4.48,19835.24732,1242421.532,"125 Jesse Spring
New Benjaminberg, NY 16741"
67802.30909,6.006171337,7.794364246,3.11,36129.69101,1222041.016,"359 Davidson Ports Apt. 177
Andreaport, MD 43672"
62685.27075,6.057649472,6.766129639,2.17,42018.93857,1025461.134,"7708 Hays Spurs Suite 994
Port Jasonport, TX 65571-9046"
71392.47389,3.997533151,7.839552495,4.26,36009.70034,859427.9793,"67217 Andrew Bypass
East Jonathan, KS 49221-7797"
59050.53429,6.053873157,7.267597143,5.01,37741.35882,1279803.95,"329 Lee Mountains Apt. 592
West James, NJ 36320-9547"
87895.86521,8.057346518,5.637279177,4.13,23876.13221,1671669.452,"76805 Soto Avenue
Masonburgh, PW 85098-2368"
70276.40492,7.073681923,7.13254045,3.08,26630.48373,1525601.791,"PSC 4275, Box 9478
APO AP 64444-8885"
72640.26405,4.441899293,7.906105021,4.27,31470.61746,998773.9973,"6484 Kayla Mall
West Isaacburgh, MO 37193-8366"
62894.12724,6.775334135,6.641306834,4.22,20317.21375,1012321.574,"0551 Crystal Trafficway Apt. 141
Richardhaven, MT 91357"
50846.00806,5.272233698,7.937358365,3.12,45357.00431,1252419.196,"9627 Maria Forks Suite 794
Davisberg, NE 50806-5808"
78688.29319,6.359688876,7.349121497,6.39,47812.01849,1869313.107,"72754 Nguyen Extension Apt. 174
Woodland, PR 57096"
76397.04314,7.616643686,6.764442872,3.23,45281.18657,1800685.922,"0155 Julie Club
Andrewberg, KS 37344"
62162.62813,6.223896597,7.289358525,6.43,47747.3639,1393100.423,"71010 Parker Mountain Apt. 263
Carterburgh, GU 54230-0036"
75090.75512,6.062755515,6.368791728,4.29,39456.87209,1166558.374,"9282 Campbell Glen
East Patricia, MO 95742"
61801.46537,5.064611431,7.481091173,5.49,36326.69694,988175.0074,"8863 Christine Extensions
Port Suechester, MN 59441"
77429.83343,6.961396906,7.199332031,4.41,30108.24133,1540480.613,"76135 Shannon View Apt. 267
New Michaelland, PA 52372"
74388.60126,4.273992745,5.57526046,3.05,33763.08394,866142.1839,"52319 Derek Ports
Buckleyton, AL 80725"
62566.56264,4.937434807,6.346327564,2.41,29365.60761,557362.2043,"260 Samantha Mountains
Charlesbury, NH 59219"
68894.84507,5.930501633,6.974340367,4.47,28851.6014,1033290.975,"52228 Debbie Lane
New Davidtown, VT 50549"
68738.36521,4.186458038,5.987896444,3.44,47445.35917,1084945.4,"71654 Brown Summit Suite 194
Bonillaberg, VT 79693-8592"
74277.7199,6.987280238,3.236194023,3.42,50233.79031,1365081.178,"9835 Kimberly Street Suite 318
Murphyview, ND 81320-7591"
81280.91056,5.875971757,5.227988168,4.12,34933.19629,1239459.815,"9117 Abigail Island
West Thomas, ID 72774-3622"
86305.36514,8.064452551,7.203915755,4.17,37854.37345,2056692.768,"272 King Mountain Suite 538
New Jennifer, NC 65688"
59302.22958,6.790821808,6.431430338,3.4,25296.73583,1045395.329,"723 Kimberly Common Suite 520
East Nicholashaven, UT 70709"
81385.22312,6.119687512,6.083928892,2.31,47897.15663,1679204.741,"610 Thomas Way
Martinhaven, TN 31117"
64115.06377,5.858157004,7.336340464,5.39,34312.41251,1158742.83,"0121 Dana Isle
Lake Kathrynside, OR 02802-5932"
90436.98217,6.821881251,7.630184981,6.06,13340.49243,1647278.685,"PSC 8841, Box 4711
APO AA 80496-2707"
75940.76389,5.561739644,8.583309247,5.24,49974.87944,1702090.635,"7426 James Lights Suite 255
Lake Corey, MP 92475-3283"
70102.72634,6.646559611,7.110696223,3.21,28280.9992,1379386.383,"36939 Christopher Common Apt. 022
Ruizburgh, ND 80482-2594"
69950.96252,5.48771254,9.462719992,4.04,23733.79424,1358526.741,"474 Anthony Freeway
Port Sharon, AZ 72803"
65736.34642,5.639329458,6.299807262,3.13,32964.01822,991398.8219,"294 Hunter Pike
West Terri, PR 55185-6417"
53825.01308,6.486062242,6.458296196,4.42,27373.15328,957117.6472,"5697 Lisa Springs Apt. 927
East Nancyport, HI 76955-3187"
86625.48184,6.830319022,5.64536314,3.38,42758.66645,1638969.269,"0928 Ritter Manor
Johntown, DC 55876-9213"
69376.19257,5.038331737,6.050791519,2.15,18226.17943,714142.2407,"PSC 9187, Box 6463
APO AE 06624"
68423.02319,5.594251333,4.458940625,2.21,13345.56449,760876.0222,"376 Jennifer Orchard
Sandraside, PR 21095-8831"
68720.92171,5.404097947,6.699021847,2.05,45887.34562,1343537.178,"3605 Kathleen Crescent
South Gary, AL 74671-9718"
70005.85362,4.516448215,6.470649695,2.27,40325.17418,1056993.649,"09057 Garrett Prairie Suite 802
Lake Leahland, ND 40383-6632"
66614.62913,5.702618665,6.66750525,4.5,16654.26131,1088222.421,"USS Hayes
FPO AE 34089-4213"
58978.22219,6.65834561,7.889947558,3.01,44071.60463,1308983.632,"606 Williams Hollow Suite 289
South Travisport, NV 63358"
64538.57112,6.189855327,9.166350403,3.46,36678.06362,1548322.501,"77662 Francis Vista Suite 479
East Johnshire, GU 21880"
76008.08024,5.457043917,7.756919908,4.41,39842.86297,1411749.107,"597 Amanda Skyway Suite 015
Johnberg, KS 46247"
87119.12147,6.831473302,6.654884952,4.17,34671.59841,1601904.357,"377 Kyle Vista
North Laurieberg, WV 02838-1280"
62850.31598,6.249503548,7.474265068,4.31,37764.36224,1277297.483,"26853 Brown Ferry
Normastad, OH 05696"
66295.08116,6.19439163,6.914308887,3.31,28112.16904,1061552.022,"7311 Andrew Coves Suite 377
New Rhondastad, NH 31943-6491"
63185.83685,7.095153274,6.8242861,3.01,40080.6906,1115013.147,"025 Taylor Point
New Kayla, CO 57215-1414"
74256.17524,4.259876465,7.483565029,3.02,34684.09713,1020842.531,"55447 Ryan Path Apt. 201
Robinhaven, PW 29113-4769"
71668.30003,7.513542037,6.703125019,4.3,31352.40923,1440961.857,"50776 Harris Stream
Elizabethton, SD 61391"
54476.23769,5.659123168,6.41017391,2.45,33533.91966,817377.311,"226 Jennifer Isle
Millerville, AS 59657"
85281.68718,6.860059982,6.807331848,2.47,22887.72189,1381536.934,"5037 Peterson Unions
South Robertstad, CO 27533"
72137.83744,4.853665891,8.675574518,3.46,38259.2238,1273067.036,"3894 Dunn Crossroad Apt. 849
New Benjamintown, IA 04280"
66112.53645,8.236623014,7.009803231,6.31,20795.15006,1376714.674,"640 Carlson Tunnel
Port Jimmyhaven, NC 48866"
67047.181,6.44025247,6.699206813,2.08,37937.1943,1293746.876,"08575 Kristen Circles
East Lisastad, PA 42221-4091"
89358.86602,6.147845579,7.378950007,3.46,34063.60356,1750908.224,"505 Adams Walk Suite 510
Aarontown, LA 91877"
50189.1408,6.925375603,5.1947819,3.3,35043.81895,555811.4067,"8155 Danielle Circles
New Sherimouth, OR 62430"
73119.72041,7.058045773,7.146514915,5.44,35426.69013,1578829.012,"523 Paula Drive
West Iantown, NV 50432"
67972.63008,5.496668278,6.337285588,3.22,27865.33079,911202.1683,"8689 Nathan Cape Suite 323
Davidshire, AR 24822"
71739.61218,6.571495853,7.719301234,5.18,37030.72731,1628751.935,"97852 Julie Ridge
Colemanborough, NC 47602-0807"
67292.60387,5.611772057,6.867242299,2.11,41837.85872,1245400.955,"40588 Kristi Divide Suite 657
Valerietown, VA 96820-3267"
70243.43512,6.21027074,6.363084014,2.13,24647.90591,993725.2172,"9702 Stephanie Street Suite 051
New Courtneyhaven, AZ 93784-4192"
78274.52643,4.910953601,8.621772096,4.08,56299.7726,1816099.138,"889 Michael Springs Apt. 647
South Thomasburgh, MH 33971"
84332.50332,6.182493965,8.756044656,4.07,33107.34283,1570583.34,"080 Coleman Park
Craigburgh, AS 18489"
79550.64138,6.637633898,7.531227671,4.05,43636.50449,1626321.321,"4126 Walker Meadows
Lake Derrickton, MD 06453-1751"
79698.22092,4.102335552,6.912506242,2.29,42046.3404,1262494.287,"5142 Bond Rapids
Spencerhaven, NE 03017"
71188.83351,5.695897215,5.856581441,3.08,40656.12969,1185226.617,"42039 Ashley Extension
Elizabethhaven, WY 73367"
74605.03536,6.872089194,6.105858132,3.1,31638.22991,1360329.359,"5577 Merritt Drive
North Brookeside, VA 14645-3679"
71222.59783,5.217987014,7.758415332,3.37,54677.97282,1350459.116,"USNV Guerrero
FPO AE 55568"
80972.99647,5.470850799,6.913134346,2.22,48036.61012,1556987.724,"042 Miller Expressway Suite 049
South Breannaborough, VI 77689"
51044.2917,6.067487348,7.783690871,4.17,37730.00709,886036.1295,"5327 Jack Fords
East Benjaminport, AS 22091-8691"
65066.54356,6.200391541,7.579479162,6.4,27940.28442,1129613.01,"76952 Powell Road
Scottland, WA 13076-2686"
76259.82522,4.946107518,7.12451931,3.32,19262.61425,1070240.02,"795 Kendra Summit
Jaredmouth, ND 92571"
77456.40573,6.394246586,7.205733258,3.48,37997.54792,1587015.357,"0287 Heather Centers
Thompsonborough, VA 47145"
75376.9516,4.227764832,8.182415082,3.26,25548.51424,1146321.581,"8809 Michelle Groves Suite 767
North Kathleenchester, VI 79958-5109"
79674.43426,6.334673345,7.991329323,5.41,17862.7275,1377447.349,"60818 Buckley Curve
South Walter, MT 25854"
64408.08587,6.311198444,5.903083907,3.06,40817.89,1113570.852,"09446 Julie Walk
Lake Justin, MI 49996"
67932.01032,6.77233639,6.222862551,2.16,51145.32062,1593836.785,"4472 Gerald Dam Apt. 382
Ortizchester, MD 60839"
75146.80359,4.454425782,8.509775274,6.1,55577.96645,1560746.866,"38973 Jeanette Lock
Shafferville, RI 86582-2504"
55378.10435,7.044519672,6.565375468,2.26,41416.97915,977980.9211,"42298 Nguyen Creek
West Michelle, KS 42800"
78113.49969,4.844146012,6.747509818,2.41,43345.60758,1292592.392,"377 Sean Radial
Alyssaville, KS 67805-4183"
81516.98657,5.397718982,8.504044902,5.24,33263.14435,1458912.584,"61699 Taylor Lodge Suite 689
West Linda, CO 75760-0545"
70306.6799,6.792255503,6.132714372,2.49,29572.38924,1037780.48,"604 May Island
West Brenda, NE 03966"
91392.41934,7.320676246,7.498418863,6.24,33379.6764,1792254.818,"52423 Christensen Lakes Apt. 063
Lanehaven, TX 43151-6951"
51110.93411,6.068556846,6.906695715,2.1,38408.27206,882170.3184,"45611 Cuevas Prairie
Brendamouth, OH 02630"
99629.01358,5.431862976,7.351397521,5.45,36950.73906,1883481.075,"PSC 0420, Box 6835
APO AE 08359"
72656.92618,6.652657092,6.231167774,3.06,38568.07963,1268600.361,"46960 Aguilar Skyway Apt. 043
North Charleshaven, WA 21673-4970"
71938.00237,5.139113766,7.572943157,3.17,20097.1385,1157189.438,"004 Mary Landing
Noahmouth, VA 94749-4193"
69503.15045,5.258393115,6.873655818,4.12,45266.52944,1180989.324,"8720 Anderson Causeway Apt. 812
Moralesview, TN 52369-9594"
75287.52728,6.796332429,8.493990921,3.29,39219.52988,1813043.926,"458 Jonathon Plains
Clarkside, PW 13227-6404"
56753.73014,4.945615214,6.240884739,2.04,52718.24234,866666.0554,"296 Jones Mountains Apt. 854
Brownburgh, WI 19676"
78044.35165,5.686293112,8.05074733,6.12,43771.64636,1671350.14,"24545 Aaron Coves
Fieldshaven, WV 94273"
74838.65747,5.919090479,7.543276404,6,23637.25637,1137467.586,"43929 Valerie Forest
Terrellton, DE 21808"
51580.09906,6.446352759,5.070184059,4.24,37511.33915,711499.2446,"5731 Gallegos Crossroad
Walshburgh, NM 20508"
85260.65515,7.578855091,6.119832859,2.14,52358.79317,1940195.374,"154 Cassandra Junction Apt. 200
South Lynnfort, WV 03030-1329"
49733.31051,7.817418542,9.410156957,4.18,43558.8253,1496466.357,"790 Perry Motorway
Greenmouth, VA 65766"
76751.88142,5.255407345,8.205980045,3.16,32295.76549,1448995.115,"3793 Marilyn Junctions
Erinmouth, AK 45337-0177"
64595.71155,5.857966088,6.075797822,4.02,29668.87669,924271.7911,"85304 Ramos Plaza Suite 734
Lake Ethan, SD 63811-2590"
88794.59963,6.323865593,7.060329951,6.11,37994.97385,1747004.583,"22109 Parker Green Apt. 323
Graytown, IA 19584-3525"
69909.07866,6.434539658,8.301310137,4.05,39347.13568,1576286.214,"097 Vanessa Manor Apt. 486
Brandonchester, NH 78706"
89908.77306,7.030649618,6.506991389,4.39,37295.99683,1712280.706,"582 Kimberly Courts Apt. 379
Knightfurt, MA 52525"
76278.75269,7.11005271,7.340614471,4,49250.7059,1852375.507,"22801 Skinner Isle
Mooretown, TN 01957"
55405.12012,8.334376723,6.084508514,4.38,18257.14925,1007596.043,"871 Kimberly Ports Suite 157
West Patricia, NH 03110"
68270.75669,5.675103554,6.795504431,4.42,31159.28871,1034779.19,"2530 Willis Plains
Michaelville, ID 35987-0000"
71275.3149,6.311996291,6.40694457,4.45,28922.95889,1006544.527,"6994 Elizabeth Spur Suite 235
West Jeffreyside, DE 48010-1597"
53079.79601,5.24116251,6.393980784,2.33,33083.43471,736798.5333,"47510 Blackburn Fields
Lake Davidborough, TN 94944-7693"
66690.97247,6.801245634,6.677087285,3.32,22619.11464,1109006.287,"99274 Sawyer Loop Apt. 575
South Nathaniel, GU 86101-2181"
61644.17361,7.163657225,7.75175405,5.17,27809.13508,1384140.227,"PSC 9115, Box 6211
APO AA 90999-6054"
80015.54973,6.14098961,8.848999368,3.15,52469.76545,2084883.79,"728 Willie Radial
Yorkstad, IN 28387"
62591.86149,5.308936928,6.767455055,4.42,32210.42844,801194.6198,"06826 Bradley Loaf
Brittanyport, SC 61251-5917"
70673.84254,6.204022608,5.877785179,3.06,58256.11476,1412242.755,"5097 David Radial Suite 697
Lake Juliestad, PA 45160"
82535.28052,7.250403733,7.506903351,4.14,43272.31005,1890789.177,"1281 Peterson Springs
West Brookefort, DE 52618"
82610.44538,5.879915504,7.438630683,5.24,34880.77042,1841904.243,"3847 David Circles
Lake Kristichester, MH 60325-0465"
84776.70849,6.077935134,7.131393662,6.31,26952.55681,1467075.169,"7588 Anthony Parkway Suite 702
Moranville, AS 64015-9416"
51918.54687,5.892496999,6.708809212,3.37,24734.40652,661043.3565,"476 Jacqueline Fields
West John, GA 54419"
68858.03162,5.527126902,6.282827422,3.21,28846.95052,978035.3448,"1027 Blair Viaduct Apt. 415
Port Tamihaven, KY 49759-0002"
53418.53531,6.334282673,8.424079331,4.01,33572.74697,1250882.292,"USS Robinson
FPO AE 47460-2918"
70696.40245,6.515076987,5.87583185,3.33,43313.16512,1409238.798,"1098 Patterson Passage Apt. 935
East Jessicaburgh, IN 87581"
70902.30487,5.613920924,6.415893843,3.42,36768.63393,1162746.621,"9874 Scott Unions Suite 367
Nguyenborough, PR 29909-1595"
62043.17585,5.824410874,7.043611453,6.44,23249.82461,878862.7457,"1293 Jones Lane Apt. 214
Nelsonville, RI 33413-0734"
61411.41703,5.669181494,7.091345492,3.29,49175.33938,1338424.788,"USNV Shepherd
FPO AE 34548"
58293.43194,5.709771696,7.404870424,5.13,45033.389,1094347.968,"17568 Pena Port Apt. 211
West Joseph, PW 61547"
70851.59901,6.232564644,6.900568875,4.07,27024.98663,1195897.741,"5821 Kelly Ferry
Deborahtown, PA 82936-6211"
65669.98453,4.73235732,8.105671724,5.05,40115.76381,1050239.904,"441 Robinson Landing
Richardstad, NE 77920-7065"
64823.01584,5.079006175,7.053927147,5.12,36481.32775,914231.2923,"754 Williams Ports
Kellyhaven, MA 73748-7863"
68363.25907,6.30636892,6.35862933,3.35,20667.90293,864483.7585,"03675 Gallegos Spur Apt. 390
Johnsonfort, MP 70097"
70596.85095,6.548274287,6.539985895,3.1,51614.83014,1599478.986,"0032 Turner Ridge
South Thomas, WA 66562-5367"
67947.39745,7.097452091,6.920409265,4.38,35681.15262,1336356.233,"6376 Jackson Key
Jonesshire, AZ 55526"
96807.43691,6.182167977,7.301723912,5.07,29269.13734,1808341.466,"1388 Logan Ports
North Johnstad, SD 46743"
66733.63181,7.402303153,7.219763304,3.27,35193.2115,1424283.373,"5170 Dakota Meadows
Grossshire, IL 63959-6036"
80665.00157,5.69805435,6.645553737,3.47,40952.01693,1471799.676,"3109 Campbell Highway
Port Paulfurt, WA 67614"
75378.62764,6.596081195,7.103157515,4.15,28300.6076,1347622.483,"9552 Brittany Estates
South Douglasmouth, AZ 87584"
65198.94339,7.1079515,7.61216851,5.1,23580.86919,1163741.658,"17880 Briana Parkways Suite 157
West Blakeview, MI 29268-0734"
78739.2246,6.528647477,6.332676905,2.28,28884.04164,1450624.524,"16110 Ashlee Lock
Solomonchester, OH 75313-3236"
66697.53134,6.532590685,6.014092419,3.12,25896.99089,982298.0366,"USS Maynard
FPO AE 60758-7254"
58822.04321,5.131804628,8.500956441,5.28,34141.83201,868314.4736,"153 Adams Place
Jessicaton, SC 29102"
75093.95694,5.624360626,7.391411758,4.08,27247.95256,1231511.931,"0824 Cox Centers
East Danielstad, LA 78947"
68709.27916,5.118864117,6.449323694,4.34,16668.26686,663128.8401,"427 Brittany Point Apt. 285
Edwardhaven, TX 40439-5255"
68192.53017,5.75933535,6.194613051,3.17,46821.31972,1210496.625,"98894 Michael Landing
Gonzaleztown, TX 16625"
84090.36174,6.419298756,6.88291844,2.06,25127.54884,1409033.071,"503 Edward Bypass Suite 138
Chambersborough, OR 12706-9089"
69277.75898,5.322269839,7.206177863,5.32,57408.31289,1356384.668,"1401 Martin Drive Suite 582
South Dennis, NE 67169"
63833.38804,6.93008843,5.722587426,4.06,28928.91819,1125476.202,"748 Russell Unions
East James, RI 35745"
70698.78409,6.746762462,6.749401542,4.01,22987.66824,1129975.817,"1220 Ann Stravenue
East Lisa, FM 01139-3975"
68258.10605,4.425809431,7.487692924,6.35,36205.14863,1003642.627,"239 William Way
Ericton, IN 58422-1731"
62699.43922,6.358746643,7.460134655,4.28,37816.3377,1306367.811,"0454 Humphrey Forks
North Paulville, NJ 17081"
76933.60611,8.540364464,7.43854426,6.43,33433.33877,1775874.76,"7504 Wilson Lake Suite 052
Hallfort, RI 91245"
65959.78116,6.666783161,6.08764965,3.42,29803.17135,1036685.241,"246 Cameron Meadow Apt. 767
South Maryfurt, PA 02596-5120"
78020.03953,7.042713319,6.573968615,2,49601.23864,1869929.202,"35483 Patrick Trail Suite 303
North Jeremy, GA 11382"
69559.4963,6.520454687,6.80432412,2.49,42013.7324,1381085.729,"PSC 8601, Box 1581
APO AA 41916-7543"
90890.48581,7.510170525,7.595486546,6.21,45519.25627,2252243.34,"05117 Williams Isle
Mariaton, DC 32652-0435"
56901.09377,6.805948234,6.474248437,3,13704.35075,787039.6447,"484 Adrian Circles
Aprilberg, OH 84325-9197"
59206.16527,6.043693161,7.78061454,6.02,28805.35549,957283.6564,"0200 Webb Ports
South Alyssaville, FM 52001-5170"
65302.37247,5.89459679,5.842130449,2.49,43818.67866,1173695.292,"79816 Jones Glen Apt. 117
Richardland, TN 90546-5133"
86369.24033,7.126819682,4.807452587,3.4,43683.30256,1713161.699,"0267 Martinez Divide
South Brianport, PW 60170"
